puzzle_id,fen,key_moves,mate_in,rating,solution
tQZU4,5r2/1p4k1/6q1/3BPn2/p1p5/8/PP1B3K/1R2Q1R1 b - - 2 34,f8h8,3,1134,f8h8 d2h6 h8h6 e1h4 h6h4
F9bUy,2r3k1/5ppp/p3p3/1p1pP3/7q/P4Q2/6PP/5R1K w - - 0 27,f3f7,3,787,f3f7 g8h8 f7f8 c8f8 f1f8
iKCVr,2k5/1p4q1/6rp/p1p2p1b/2Pp4/PN1P2rP/1P1Q1RB1/6RK b - - 3 30,g3h3,3,1607,g3h3 g2h3 g6g1 h1h2 g7g3
XEVKo,q2r4/p7/Q3pkp1/3r1nNp/2p4P/2Pp4/PP3PP1/3R2K1 w - - 0 32,a6e6,3,1373,a6e6 f6g7 e6f7 g7h8 f7h7
hmjWe,5rk1/p2r4/1n4p1/2p5/8/6Q1/Pqp3P1/4RR1K w - - 0 30,g3g6,3,1582,g3g6 b2g7 f1f8 g8f8 e1e8
LwEv8,r7/7p/6p1/1p1pQ1Pk/2p2R1n/2P4P/3q1P1K/8 w - - 1 41,f4h4,3,1305,f4h4 h5h4 e5g3 h4h5 g3g4
HpOIK,4rrk1/pp5p/2p3p1/4P3/1PpP1q2/P1Q1R3/6PP/R5K1 b - - 0 29,f4f2,3,1180,f4f2 g1h1 f2f1 a1f1 f8f1
oTnJe,1k1r4/p1p2q2/3p3p/1N4bP/3Q2p1/8/PPP1B1b1/1K6 w - - 0 28,d4a7,3,2321,d4a7 b8c8 e2g4 d8d7 a7c7
UHbCC,rnbq1Bk1/pp3ppp/2p1p3/8/4nP2/3P3P/PPP3P1/R2QKBNR b KQ - 0 9,d8h4,3,1547,d8h4 g2g3 h4g3 e1e2 g3f2
sYaiH,3r2k1/pppq1rBp/3n1PR1/2b1p3/4n2Q/2P5/P5PP/R3N2K w - - 0 31,h4h7,3,1587,h4h7 g8h7 g6h6 h7g8 h6h8
Qn2bZ,r7/p5k1/2R2p1p/3pr3/5Qp1/1P2PbPq/P4P1P/4NRK1 b - - 1 29,h3h2,3,1785,h3h2 g1h2 e5h5 h2g1 h5h1
5FJg3,8/p2r1p1k/1pn3rp/2p2N2/3pN1R1/Pn1P3P/1P2R1P1/6K1 w - - 24 42,e4f6,3,1978,e4f6 g6f6 g4g7 h7h8 e2e8
lLy72,r3k1r1/pp3pb1/4b2p/3p4/7Q/N1PB2PP/PP3q2/R2KR3 w q - 0 18,d3b5,3,1984,d3b5 e8f8 h4b4 f2c5 b4c5
IIdY6,1k4r1/ppp3q1/1b3Q2/3pP3/1P4r1/P1N1P1B1/2P2P2/R4RK1 b - - 1 29,g4g3,3,1297,g4g3 f2g3 g7g3 g1h1 g3g2
1g7z9,Qn6/p6p/2p5/3Pk1p1/2P2p1b/7P/PP3PPK/RNq5 b - - 0 24,h4g3,3,1494,h4g3 f2g3 f4g3 h2g3 c1f4
26QJ5,6k1/p6p/1n1Q2pb/1N2p3/4P2q/1P3R2/P5PP/6K1 b - - 0 26,h4e1,3,1187,h4e1 f3f1 h6e3 g1h1 e1f1
HGtIP,r4bk1/p2Q1ppp/4p3/2p3q1/5R2/3P2P1/Pr3BKP/4R3 w - - 12 26,d7f7,3,969,d7f7 g8h8 f7f8 a8f8 f4f8
wLn1s,3r1bk1/5ppp/2q1p3/1p2P1PP/1p3Q2/8/PPP5/1K3R2 w - - 0 29,f4f7,3,1093,f4f7 g8h8 f7f8 d8f8 f1f8
Js5tU,2kr3r/pb1p1p2/1q2pn2/6p1/2P1P3/P1NQ2P1/4B1PP/1R3R1K b - - 1 20,h8h2,3,1383,h8h2 h1h2 d8h8 e2h5 h8h5
zZ34i,r5k1/p1p3p1/2p4p/P3p1q1/6b1/P1pB1Q2/2P3P1/5R1K w - - 0 24,f3f7,3,1023,f3f7 g8h8 f7f8 a8f8 f1f8
pbgTJ,2rr2k1/pR2Rpp1/1n5p/8/2P4P/5NN1/PP3nP1/1K6 b - - 0 23,d8d1,3,984,d8d1 b1c2 c8c4 c2b3 d1d3
V6tdo,8/8/2p3R1/p2p2R1/5qp1/2NPk3/PP6/2K5 b - - 3 31,e3d3,3,1598,e3d3 c1b1 f4f1 c3d1 f1d1
OBAvD,Q7/4bp1k/p3p2p/1p2B1p1/1P4R1/P3P1K1/5P1P/2r2q2 w - - 2 30,a8h8,3,1382,a8h8 h7g6 h8g7 g6f5 e3e4
4g1Vd,2kr3r/pp3p2/2pQ1P1p/3pn3/3qp1P1/8/P1R1B1K1/2R5 w - - 4 28,c2c6,3,1620,c2c6 e5c6 c1c6 b7c6 e2a6
5yzWu,4rrk1/p1Q3pp/2p2n2/5b2/2qP4/N1P5/PP3PPP/R1B2RK1 b - - 2 14,c4f1,3,1355,c4f1 g1f1 f5d3 f1g1 e8e1
PGzYn,4r1r1/1p1q1k1p/p2ppnpB/8/3Q3R/8/PP3PPP/4R1K1 w - - 8 24,d4f6,3,2202,d4f6 f7f6 h4f4 f6e7 h6g5
H5hQD,r1k5/ppn3Q1/2nR3p/3p4/3q1r1P/8/PPP2PP1/4R1K1 w - - 0 22,g7d7,3,2056,g7d7 c8b8 d7d8 c6d8 d6d8
FDyzz,2r4k/pp2R2p/5p2/n4P2/7R/1Pr4P/P6K/8 w - - 2 41,e7h7,3,1943,e7h7 h8g8 h7h8 g8f7 h4h7
46lix,r2qkbnr/p2b2p1/2p1p2p/2ppPpN1/3P4/2P5/PP3PPP/RNBQK2R w KQkq - 0 10,d1h5,3,1061,d1h5 g7g6 h5g6 e8e7 g6f7
UPAsl,8/p1r3rk/1b2BQpp/8/1P1R4/8/P3RPPP/6K1 b - - 0 32,c7c1,3,589,c7c1 d4d1 c1d1 e2e1 d1e1
48riN,rn3rk1/p1p1bpp1/1p2pP2/2n1q3/b1P5/P7/1P1BB3/2K2RR1 w - - 0 28,g1g7,3,1112,g1g7 g8h8 f1h1 e5h2 h1h2
Y9wlH,1k5r/ppp5/5q1p/6p1/3Pp3/1P6/P1Q3PP/2R3K1 w - - 0 27,c2c7,3,707,c2c7 b8a8 c7c8 h8c8 c1c8
clViM,3Q4/5p1k/p5q1/1p1Bb3/8/5RPP/P3r3/6K1 b - - 2 39,g6b1,3,1696,g6b1 f3f1 e5d4 g1h1 b1f1
BkjMN,7r/p4R2/1kp5/2p1p3/4P1qr/3PQ2P/PPP3P1/6RK b - - 0 30,h4h3,3,1197,h4h3 g2h3 h8h3 e3h3 g4h3
Khuge,8/8/p3kp1B/4b3/6R1/7P/r3R1P1/7K b - - 0 39,a2a1,3,1179,a2a1 h6c1 a1c1 e2e1 c1e1
k5uSZ,1r4k1/5pnp/4p1p1/1p1pP1P1/3P4/3qPQ2/7P/5RK1 w - - 0 32,f3f7,3,1011,f3f7 g8h8 f7f8 b8f8 f1f8
t49oH,4R3/5Bpk/6np/8/8/2P2PK1/5P1P/r7 b - - 0 37,a1g1,3,969,a1g1 g3h3 g6f4 h3h4 g7g5
dsABP,3rq2r/4b3/3p1pkn/1pp2Nn1/pP1P1RPQ/P6P/2P5/2R4K w - - 0 35,h4h5,3,1665,h4h5 g6h7 h5h6 h7g8 h6g7
h1YdN,2r1r3/5ppk/p1R5/3p4/1P1P1Bn1/PQ2p1Pb/R4P1P/6K1 b - - 0 25,e3f2,3,1606,e3f2 a2f2 e8e1 f2f1 e1f1
uUAak,8/1P4pk/Q7/P5K1/6P1/6P1/5r1q/2R5 b - - 9 47,h2h6,3,1064,h2h6 a6h6 g7h6 g5h5 f2h2
7RfNN,k7/P1K2p1p/1P6/8/8/8/6PP/4q3 w - - 0 53,b6b7,3,1070,b6b7 a8a7 b7b8q a7a6 b8b6
2B1tO,1k5r/pp6/3p4/3Pp1q1/3pP1P1/5P2/PPQ3Kp/2R5 w - - 0 28,c2c7,3,1023,c2c7 b8a8 c7c8 h8c8 c1c8
Lsc5G,r5rk/ppq3p1/2p2pb1/3p4/3PnP2/5R2/PP4BP/2RQ2K1 w - - 0 25,f3h3,3,1980,f3h3 g6h7 h3h7 h8h7 d1h5
SSrLC,4R3/5ppk/2p3q1/8/2PQ2p1/4PP2/5P1P/6K1 b - - 0 35,g4f3,3,1719,g4f3 g1f1 g6b1 d4d1 b1d1
fAZ9W,r4rk1/pp3pP1/4p2P/3p4/1qn5/2N1P3/PPP1QP2/2K3RR b - - 0 20,b4b2,3,1414,b4b2 c1d1 b2a1 c3b1 a1b1
FrPs2,r4bnr/1ppk1qp1/np1p3p/5bB1/2NP4/5Q2/PPP2KPP/4RB1R w - - 0 14,c4b6,3,2067,c4b6 c7b6 f3b7 a6c7 f1b5
DyRGW,rn3r1k/pp3Pbp/4p1p1/4N3/1q2pQ2/7P/PP3P2/R2K1B1R w - - 1 19,e5g6,3,946,e5g6 h7g6 f4h4 g7h6 h4h6
E6GJQ,2k5/2n4r/6p1/RB6/Pp4r1/8/1P6/1KR5 w - - 0 36,a5a8,3,1912,a5a8 c8b7 b5c6 b7b6 a4a5
TZSG7,r4k1r/pp3p1p/2n3p1/5q2/4Q3/2P1B2P/PP4P1/4R1K1 w - - 0 21,e3h6,3,1647,e3h6 f8g8 e4e8 a8e8 e1e8
zS2a4,1k5r/ppp2ppp/1q4r1/3Q1b2/1B2nP2/P4B2/1PP3PP/R4R1K b - - 0 19,e4g3,3,1546,e4g3 h2g3 g6h6 f3h5 h6h5
SgNo0,7k/1b5p/pp5P/3n2r1/PP2p3/2bB2Q1/1q6/3K2RR w - - 0 41,g3b8,3,1174,g3b8 b7c8 b8c8 g5g8 g1g8
SoKmc,r4r1k/2ppnqpB/pp6/8/4Q3/PbB1R3/1P3PPP/R5K1 b - - 4 21,f7f2,3,997,f7f2 g1h1 f2f1 a1f1 f8f1
FOr0W,4Q3/1b3R1p/4p1pk/1ppq2p1/7P/3r4/PP4P1/5RK1 w - - 1 29,f7h7,3,2089,f7h7 h6h7 f1f7 h7h6 e8h8
sWzRM,5rk1/p6p/1qN3p1/4P3/4Q3/1PP5/r5PP/6RK b - - 0 29,b6g1,3,1204,b6g1 h1g1 a2a1 e4e1 a1e1
0TVRn,3R1rk1/5Npp/1Q3p2/4p3/5n2/P4P2/1Pq2P1P/4R1K1 b - - 0 26,c2g6,3,2019,c2g6 f7g5 g6g5 g1f1 g5g2
5A9ox,r6k/pp4qN/2pp2B1/8/6bQ/8/PPP1p1P1/2K1Rr2 w - - 3 25,h7f6,3,1265,h7f6 g4h5 h4h5 g7h6 h5h6
PL3kT,3r2k1/pp2p2p/4p1p1/3pn3/6P1/2r2PKQ/P3q1P1/R6R w - - 0 26,h3h7,3,1258,h3h7 g8f8 h7h8 f8f7 h1h7
ASXZe,8/7R/p4qp1/4r1k1/P1B5/1P2r1b1/R2Q1PP1/5K2 b - - 6 30,f6f2,3,2078,f6f2 d2f2 e3e1 f2e1 e5e1
j87Hs,2k3r1/1p5p/1PpR1q2/2P4P/p1p2Bb1/8/P4PPQ/6K1 b - - 2 29,f6a1,3,706,f6a1 f4c1 a1c1 d6d1 c1d1
oP6Nw,4Q3/2p2B1k/7p/pp2K1p1/6P1/2Pb3P/P4P2/7q b - - 1 33,h1e4,3,1949,h1e4 e5f6 e4f4 f6e7 f4d6
I34JU,r4r1k/p1q3pp/1p1b1p2/3BpP1Q/1P6/P4R2/1BP1b1PP/R5K1 w - - 4 21,h5h7,3,1314,h5h7 h8h7 f3h3 e2h5 h3h5
HnnQv,2r2k2/p2R1pp1/1p2p2p/4Q3/6Pn/1B5P/P4P1K/2q5 w - - 1 31,d7f7,3,2009,d7f7 f8f7 e5e6 f7f8 e6f7
8mkSn,4r1k1/5r1p/pqb1Q1pB/3p4/8/3P3P/P5PK/4R3 w - - 1 25,e6e8,3,1021,e6e8 c6e8 e1e8 f7f8 e8f8
QGpGS,6k1/3r1p2/4r1pK/1pB5/2b4p/R7/7P/8 w - - 1 41,a3a8,3,837,a3a8 d7d8 a8d8 e6e8 d8e8
ChZeL,3r1rk1/p4bpp/1p3p2/8/3q4/PP3P1Q/2B2RPP/3R3K b - - 0 27,d4d1,3,674,d4d1 c2d1 d8d1 f2f1 d1f1
DiRVs,6k1/5ppp/R3p3/2r2b2/1r6/4B1P1/1P2PPKP/8 w - - 0 25,a6a8,3,629,a6a8 b4b8 a8b8 c5c8 b8c8
nNb52,8/pp2Q1pk/3P3p/2p5/P3N1K1/4b1B1/1P6/5q2 b - - 12 39,h6h5,3,2189,h6h5 g4h5 f1h3 e7h4 g7g6
XbT6B,r4r1k/pppqNppp/3p1B2/4p3/3nP3/3P1b2/PPPQ1PPP/R4RK1 w - - 2 14,f6g7,3,1961,f6g7 h8g7 d2g5 g7h8 g5f6
j6GnP,7k/2q2pr1/2b4p/ppPp2rP/3Qp2R/P3P1P1/4BPK1/6R1 b - - 1 31,g5g3,3,1168,g5g3 f2g3 c7g3 g2f1 g3g1
5cyHG,3r3r/1p3kp1/1p4p1/4p3/8/2Np1B2/PP3bPP/R2R3K b - - 1 24,h8h2,3,1514,h8h2 h1h2 d8h8 f3h5 h8h5
tk5yE,5rk1/1p3q1p/p3p1p1/2P1p3/1P2Q3/P3P3/5PPP/3R2K1 b - - 0 28,f7f2,3,1092,f7f2 g1h1 f2f1 d1f1 f8f1
QxFnn,1Q6/5rpk/6RP/q2p1p2/2pP1P2/4r3/P5R1/1K6 w - - 4 33,g6g7,3,1490,g6g7 f7g7 g2g7 h7h6 b8h8
VrVgt,6k1/1p3ppp/pq6/3B4/8/8/PbR1rPPP/6K1 w - - 0 22,c2c8,3,1089,c2c8 b6d8 c8d8 e2e8 d8e8
a5ips,3r1rk1/pR4pp/8/3p1p2/3B3b/P7/2P4P/5n1K w - - 0 32,b7g7,3,2129,b7g7 g8h8 g7g5 f8f6 d4f6
JVuQK,2k4r/ppp2ppp/8/4q2n/1b2N3/3Q1P2/PPP3PP/3R2K1 w - - 0 19,d3d7,3,1218,d3d7 c8b8 d7d8 h8d8 d1d8
Z0kQc,8/7p/2pB1R1b/2PpP2k/p3b2P/6RK/4q3/8 w - - 9 52,f6h6,3,1422,f6h6 h5h6 d6f8 h6h5 g3g5
X24aI,2kb1R1R/2p5/p2p4/1p1Pp3/6P1/PP1P4/KP4r1/3n4 b - - 8 37,d1c3,3,1650,d1c3 a2a1 g2g1 f8f1 g1f1
omemm,1n3rk1/5ppp/3Q4/8/8/p4q2/P1PB4/2K1R3 w - - 0 26,d6f8,3,1476,d6f8 g8f8 d2b4 f8g8 e1e8
GOA56,r4r2/kpp1R1p1/pq5p/N3P3/8/1Q6/P4PPP/1R4K1 b - - 0 25,b6f2,3,897,b6f2 g1h1 f2f1 b1f1 f8f1
dH3PP,4k3/1p2q1pp/2p1Q3/3n4/4N3/3P2PP/4P1BK/4b3 w - - 6 39,e4d6,3,1477,e4d6 e8f8 e6c8 e7d8 c8d8
kWVXS,r1k4r/p1p2Qpp/3qN3/1pN5/1K1p2P1/8/PP1nP1P1/R6R b - - 3 25,a7a5,3,1621,a7a5 b4a3 b5b4 a3a4 d6c6
BK62p,r1b5/ppkp1Bpp/8/4p3/3n3q/6P1/PPP5/R1B2QKR b - - 0 15,h4g3,3,1602,h4g3 f1g2 d4f3 g1f1 g3e1
WLJTl,1r1q4/p4Qpk/5bRB/3b3n/4p3/5r2/PPP2P1P/2K3R1 w - - 3 24,g6g7,3,1376,g6g7 h5g7 g1g7 f6g7 f7g7
L5tfM,6k1/pp4pp/3p4/Q3p1qn/3nP3/3P3P/PPr3P1/5RK1 w - - 0 21,a5d5,3,1388,a5d5 d4e6 d5e6 g8h8 f1f8
zPonx,r1b4r/ppR4p/4n1p1/4p1Pk/8/5N2/P4PK1/3R4 w - - 1 33,d1h1,3,1580,d1h1 h5g4 h1h4 g4f5 c7f7
yqCB1,5r1k/1pQ1bqp1/7p/1P1Np3/4P3/8/5PPP/R5K1 b - - 0 21,f7f2,3,1038,f7f2 g1h1 f2f1 a1f1 f8f1
cbbys,2kr4/2nq1ppp/2R5/4P3/2P2P2/3r1Q2/1R3P1P/1K6 w - - 1 32,b2b8,3,2111,b2b8 c8b8 c6b6 b8a7 f3b7
OdsQN,r2q1r2/pp2bpk1/2np1n2/4p3/2B3PN/2N4P/PPPQ1P2/2KR3b w - - 0 16,h4f5,3,1654,h4f5 g7h8 d2h6 f6h7 h6g7
4JZSw,5rk1/5ppp/R1N5/2bPR1q1/2B5/3P1Q2/1PP2PPP/6K1 b - - 6 21,g5c1,3,761,g5c1 f3d1 c1d1 e5e1 d1e1
leJ1Z,1Q3br1/1R5p/3p1pk1/3P2q1/4P1n1/1PN3BP/1PP3R1/6K1 b - - 0 29,g5c1,3,1707,g5c1 c3d1 c1d1 g3e1 d1e1
d4F47,8/2p2ppp/2B2k2/1P6/1p6/1r1r2P1/2K2P1P/1R5R b - - 1 28,b3c3,3,1586,b3c3 c2b2 d3d2 b2a1 c3a3
xIyC0,rnb2rk1/ppQp1p1p/5P2/8/2P5/1PK4P/4q1P1/8 w - - 0 22,c7g3,3,1003,c7g3 e2g4 g3g4 g8h8 g4g7
Az56F,2Q5/6pk/5r1p/3Np3/1b2P3/8/P2q1PPP/1R4K1 b - - 3 22,d2f2,3,1217,d2f2 g1h1 f2f1 b1f1 f6f1
Uuj25,5r2/p1q2rpk/2p1pb1P/1p1p4/3P1P2/1PP1P3/P3BK2/6RR w - - 0 28,h6g7,3,1544,h6g7 f6h4 h1h4 h7g8 h4h8
LLMfN,5rk1/pp2p2n/3p2p1/8/8/P4q2/2Q4B/1K5R w - - 0 30,c2g6,3,1782,c2g6 g8h8 h2e5 d6e5 g6h7
FphFU,5N2/5R1p/5p1k/8/8/3p1PK1/2b4P/3r4 w - - 2 48,f7h7,3,2286,f7h7 h6g5 h2h4 g5f5 h7h5
RHYIM,5r1k/pp3qpp/2pb4/8/1P4Q1/P3P2P/1B1P2P1/R5K1 b - - 2 25,f7f2,3,1214,f7f2 g1h1 f2f1 a1f1 f8f1
wPuDO,r1bq2k1/pp1p4/2n2bP1/2p1r2R/3p4/3P3Q/PPP2PP1/R2K1B2 w - - 2 19,h5h8,3,1599,h5h8 f6h8 h3h7 g8f8 h7f7
3zvTm,3r2k1/pp3pp1/7p/6q1/2Q1P3/P7/1P3KPP/R4B1R b - - 4 23,g5f4,3,2226,g5f4 f2e2 d8d2 e2e1 f4f2
wN9tc,3q3k/P4p1p/2Qp4/2pP4/5p2/5N2/4r2P/5RK1 b - - 0 32,d8g8,3,1119,d8g8 f3g5 g8g5 g1h1 g5g2
qEs4t,r5k1/ppp3pp/1b6/7Q/3q4/2N1r3/PP4PP/5RK1 w - - 0 19,h5f7,3,1101,h5f7 g8h8 f7f8 a8f8 f1f8
dgxAN,2r5/R7/3kp3/p2p4/3P4/P1r2RP1/5PP1/6K1 b - - 2 40,c3c1,3,1073,c3c1 g1h2 c8h8 a7h7 h8h7
CxooK,2r3k1/5ppp/8/1Q6/P1rPp1b1/4PqN1/1P1B1P2/R3K1R1 b Q - 2 29,c4c1,3,1472,c4c1 a1c1 c8c1 d2c1 f3d1
UQC86,5k1r/p3bpp1/1p1p4/2p1p3/1PP3n1/P1NP2P1/4P1Bq/1RBQRK2 b - - 3 19,h2g3,3,2023,h2g3 c3e4 h8h1 g2h1 g4h2
wbnwg,8/1p3r2/3P1r1k/2p1Q2p/2PRP3/6P1/8/6K1 b - - 0 47,f6f1,3,984,f6f1 g1h2 f7f2 h2h3 f1h1
avTn8,6k1/3Rnpp1/1B5p/1B2N3/4nP1K/1N4P1/r5bP/8 b - - 0 31,e7f5,3,2492,e7f5 h4g4 e4f6 g4f5 g2e4
10AuU,5rk1/5q1p/4n1B1/p1pNQ3/1pP1P3/1P6/P5PP/2R3K1 b - - 0 40,f7f2,3,1200,f7f2 g1h1 f2f1 c1f1 f8f1
3jq13,3r2k1/1q1r1ppp/p1p4b/4p3/4P2P/1PNR2P1/P1P2Q1K/5R2 w - - 3 31,f2f7,3,1652,f2f7 d7f7 d3d8 f7f8 f1f8
Sy06I,r3rk1B/2p1Rp1p/pp1p2p1/8/5P2/P4q2/2P2P1P/Q5K1 w - - 2 24,e7f7,3,1728,e7f7 f8f7 a1f6 f7g8 f6g7
GIqVI,4r1k1/5ppp/4p3/2qpP3/4n3/3RbQ2/r5PP/5R1K w - - 0 30,f3f7,3,1545,f3f7 g8h8 f7e8 c5f8 f1f8
FTETI,r1b2rk1/1p3p1p/7P/4p3/1n1p1P1P/pPq2P2/P1PQ4/1K1R1B1R w - - 1 23,d2g2,3,1815,d2g2 c8g4 g2g4 g8h8 g4g7
oKWrg,rr4k1/1q3ppp/2p5/8/3R3P/pb1Q1P2/B5P1/1K1R4 w - - 0 27,d4d8,3,1020,d4d8 b8d8 d3d8 a8d8 d1d8
ZUbQh,r2q1r1k/pp4bp/2pp1p2/4p3/2B1PN1p/6Qb/PPP2P1P/R3R1K1 w - - 0 19,f4g6,3,1980,f4g6 h7g6 g3h4 g7h6 h4h6
5ZwER,2Q5/3Rr2p/1p3kp1/2N1p3/4Bp1n/5P2/r6P/7K b - - 0 36,a2a1,3,858,a2a1 e4b1 a1b1 d7d1 b1d1
tIFZy,5r1k/p5p1/1p5p/2p1Q3/2Pq4/1P6/P4PPP/4R1K1 b - - 0 33,d4f2,3,999,d4f2 g1h1 f2f1 e1f1 f8f1
Z1ewY,2r3k1/3pQppp/1p2p3/4P3/P2N4/4n3/1q4PP/5RK1 w - - 0 25,e7f7,3,1053,e7f7 g8h8 f7f8 c8f8 f1f8
x6TWw,6k1/pQp3pp/5p1q/5p2/8/2P1BP1P/PP1r3P/R4RK1 b - - 0 21,h6g6,3,1598,h6g6 e3g5 g6g5 g1h1 g5g2
tlFix,2k4r/2p1Qp2/p1P5/1p3b1p/8/2q5/2Pr1PPP/3RR1K1 w - - 0 25,e7e8,3,1463,e7e8 h8e8 e1e8 d2d8 d1d8
TMSIv,2rr3k/pQ4pq/4R2p/8/8/8/PPPR4/1K6 b - - 4 27,h7c2,3,1557,h7c2 d2c2 d8d1 c2c1 d1c1
nVFyC,7k/1pP4p/3p3r/4pP2/1P2Pnq1/2P1Q1P1/5P2/R4RK1 b - - 0 31,h6h1,3,1610,h6h1 g1h1 g4h3 h1g1 h3g2
0kDy2,k1r5/p3R2p/PpbQ2p1/3p4/8/5q2/1P3P2/6K1 w - - 0 47,d6c6,3,1520,d6c6 c8c6 e7e8 c6c8 e8c8
gFCuG,rn5q/pp1k4/2p3B1/2bpP3/8/2N4b/PPPPQ1P1/R1B1RK2 b - - 2 18,h8f8,3,1456,h8f8 g6f7 f8f7 e2f3 f7f3
3eye4,r5k1/3b2pp/p3p3/3pP2Q/q7/2p3KP/P5P1/5R2 w - - 0 31,h5f7,3,1074,h5f7 g8h8 f7f8 a8f8 f1f8
26boR,5rk1/p4pb1/3p3p/1PpP1Q1P/6R1/K1N2N2/Pr3q2/7R b - - 0 26,b2a2,3,1613,b2a2 c3a2 f2b2 a3a4 b2a2
fLx2p,3r2k1/pQ3ppp/7r/4q3/4N3/1PP3P1/1P2p2P/5RK1 w - - 0 24,b7f7,3,994,b7f7 g8h8 f7f8 d8f8 f1f8
Zb8Bz,6k1/p2b1pp1/4p2p/3pP3/1r1Q4/R7/4NPPP/6K1 b - - 0 26,b4b1,3,687,b4b1 e2c1 b1c1 d4d1 c1d1
6o5Ji,r7/1p3R2/5p2/3p2k1/2b4N/2q3PP/5PK1/8 w - - 0 37,f7g7,3,1831,f7g7 g5h6 h4f5 h6h5 g3g4
iTNWh,6rk/r3q1bp/2b1p3/p2pPp2/1ppP1B2/P1P4R/BP2Q1PP/5RK1 w - - 0 26,h3h7,3,1492,h3h7 h8h7 e2h5 g7h6 h5h6
K4SnW,2k3r1/pp3p1p/2pqpQ2/8/1P1P2r1/P2B2P1/2P2P2/3R1RK1 b - - 0 22,g4g3,3,1096,g4g3 f2g3 d6g3 g1h1 g3h3
7gOUZ,rn1q1k1r/1b2p1b1/pp1ppnQ1/2p5/3P4/2P2N2/PP3PPP/RNB1K2R w KQ - 1 12,f3g5,3,1587,f3g5 d8e8 g5e6 f8g8 g6g7
zbkji,r3r2k/1b2q1pp/p2p4/2p1pp2/2B2N2/P5Q1/1PP2PPP/5RK1 w - - 2 21,f4g6,3,1230,f4g6 h7g6 g3h3 e7h4 h3h4
Lr55O,1k4r1/1P6/8/8/P1PQR3/5p1p/5Pr1/7K b - - 0 44,g2g1,3,1111,g2g1 h1h2 g8g2 h2h3 g1h1
YkZcj,7k/4Npp1/7p/P2Q4/4R1qP/R4pP1/5P1K/1r6 b - - 4 32,b1h1,3,1142,b1h1 h2h1 g4h3 h1g1 h3g2
yf2jH,r4k2/5ppp/p2p4/1p1p1q2/3P4/5P2/PPP1Q1PP/4R2K w - - 0 24,e2e7,3,982,e2e7 f8g8 e7e8 a8e8 e1e8
aB0Yr,3r2k1/1pp2pp1/p2R3p/4p3/P3P3/1qP1Q3/1P3PPP/3R2K1 b - - 0 23,b3d1,3,1249,b3d1 d6d1 d8d1 e3e1 d1e1
wwk51,r2r2k1/4Rppp/p7/1p1q1b2/3P1P2/Bp4P1/P1P1Q2P/4R1K1 w - - 0 21,e7e8,3,558,e7e8 d8e8 e2e8 a8e8 e1e8
GGwuH,r2k1r2/b2pN2Q/b1pP1qp1/p1P5/N3R3/P7/5PPP/4R1K1 b - - 2 27,f6f2,3,1049,f6f2 g1h1 f2f1 e1f1 f8f1
3yfR0,6rk/p1p2p1p/2pqbpr1/3p4/8/P4B2/1P2NPPP/2RQ2RK b - - 3 21,d6h2,3,1365,d6h2 h1h2 g6h6 f3h5 h6h5
0qQiW,5rk1/5qpp/8/3p3b/PQ1N4/4P3/1P3PPP/R5K1 b - - 0 23,f7f2,3,695,f7f2 g1h1 f2f1 a1f1 f8f1
CM466,6k1/1b1nQppp/1p2p3/8/p2PP3/8/P4PPP/1Br1NK2 b - - 2 23,b7a6,3,1323,b7a6 b1d3 a6d3 f1g1 c1e1
hwn7m,4Qrk1/6rp/3p4/3Nn3/1PP4R/p3PPPK/P7/3q4 w - - 6 44,d5f6,3,1845,d5f6 g8h8 e8f8 g7g8 f8g8
3dCJS,3B2k1/p2p1pbp/1p4p1/3R4/2r1r3/5Q2/PP3PPP/2R3K1 b - - 0 19,c4c1,3,1465,c4c1 d5d1 e4e1 d1e1 c1e1
JLrsG,8/3Q2pp/p4pk1/3pp3/P1q3P1/7P/5PK1/8 w - - 0 36,d7e8,3,1690,d7e8 g6g5 e8h5 g5f4 h5f5
4O8WM,5r1k/3p1rp1/p3p1Rp/1p2Pp1Q/3P1P2/7P/2q2P1K/6R1 w - - 0 27,g6h6,3,1677,g6h6 g7h6 h5h6 f7h7 h6f8
r4J1k,r1q1nrk1/1p2pNbp/p1npQ1p1/8/5B2/2N5/PP3PPP/R2R2K1 w - - 5 17,f7h6,3,1436,f7h6 g8h8 e6g8 f8g8 h6f7
N2QaG,6k1/6pp/1p6/2p1P3/5P2/1P1r2Pq/P2r1R1P/R5KQ b - - 6 28,d2d1,3,1112,d2d1 a1d1 d3d1 f2f1 h3f1
NpXKI,6k1/8/p7/6pp/2R1prr1/2P5/PP2RP1K/8 b - - 0 39,g4h4,3,1457,g4h4 h2g1 f4g4 g1f1 h4h1
nPHeI,r5k1/p5p1/1p2Rr1p/8/6Q1/P7/1Pq2PPP/3R2K1 b - - 0 21,c2f2,3,1533,c2f2 g1h1 f2f1 d1f1 f6f1
5mPs5,2Q3r1/1p1pkp1p/pb2p3/4P3/2B3nq/5N2/PP3PPP/RNB1R1K1 b - - 2 18,h4f2,3,1656,h4f2 g1h1 f2g1 f3g1 g4f2
xuRzU,6rk/6pp/5R2/1p6/1P6/r3qPQ1/8/6RK w - - 1 36,g3g7,3,1383,g3g7 g8g7 f6f8 g7g8 g1g8
